SiteCode,MT,MTLabel,MTGroup,DateOut,NetSTN,BillCustomerType
NG,200,Recycle,RECYCLE,2022-11-30,14.34,AR
NG,200,Recycle,RECYCLE,2022-11-30,17.62,AR
NG,200,Recycle,RECYCLE,2022-11-30,14.54,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,4.44,Reciprocal
27,100,Refuse,REFUSE,2022-11-30,4.35,Non-Profit
27,100,Refuse,REFUSE,2022-11-30,2.2,AR
NG,200,Recycle,RECYCLE,2022-11-30,4.41,Reciprocal
27,100,Refuse,REFUSE,2022-11-30,7.87,Uncontained
27,200,Recycle,RECYCLE,2022-11-30,4.84,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.05,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.51,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.57,Contained
27,100,Refuse,REFUSE,2022-11-30,10.73,Uncontained
27,100,Refuse,REFUSE,2022-11-30,8.64,Uncontained
27,100,Refuse,REFUSE,2022-11-30,11.47,Uncontained
27,300,Green,GREEN,2022-11-30,2.61,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.69,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.4,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.47,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.38,Contained
NG,100,Refuse,REFUSE,2022-11-30,0.93,AR
NG,100,Refuse,REFUSE,2022-11-30,0.65,AR
27,100,Refuse,REFUSE,2022-11-30,0.91,AR
27,100,Refuse,REFUSE,2022-11-30,2.43,AR
27,100,Refuse,REFUSE,2022-11-30,9.56,Uncontained
NG,200,Recycle,RECYCLE,2022-11-30,12.6,Reciprocal
27,100,Refuse,REFUSE,2022-11-30,9.2,Uncontained
NG,100,Refuse,REFUSE,2022-11-30,0.89,Reciprocal
27,302,Food,GREEN,2022-11-30,4.61,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,2.12,AR
27,100,Refuse,REFUSE,2022-11-30,0.24,Other Dept
NG,100,Refuse,REFUSE,2022-11-30,1.89,Other Dept
NG,100,Refuse,REFUSE,2022-11-30,4.07,Uncontained
27,300,Green,GREEN,2022-11-30,3.65,Contained
NG,100,Refuse,REFUSE,2022-11-30,0.22,AR
27,200,Recycle,RECYCLE,2022-11-30,4.89,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.15,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.32,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.63,Contained
SR,476,Dewatered Sludge,LANDFILL,2022-11-30,25.63,Other Dept
27,100,Refuse,REFUSE,2022-11-30,5.78,AR
27,100,Refuse,REFUSE,2022-11-30,9.42,Contained
27,300,Green,GREEN,2022-11-30,1.04,AR
NG,200,Recycle,RECYCLE,2022-11-30,4.39,Contained
NG,200,Recycle,RECYCLE,2022-11-30,11.98,Reciprocal
27,100,Refuse,REFUSE,2022-11-30,12.2,Contained
27,100,Refuse,REFUSE,2022-11-30,7.91,Uncontained
NG,100,Refuse,REFUSE,2022-11-30,0.48,Reciprocal
27,300,Green,GREEN,2022-11-30,3.73,Other Dept
27,100,Refuse,REFUSE,2022-11-30,6.29,Reciprocal
NG,300,Green,GREEN,2022-11-30,2.74,AR
27,200,Recycle,RECYCLE,2022-11-30,5.19,Contained
NG,200,Recycle,RECYCLE,2022-11-30,12.68,Reciprocal
27,200,Recycle,RECYCLE,2022-11-30,5.46,Contained
27,100,Refuse,REFUSE,2022-11-30,8.88,Uncontained
NG,300,Green,GREEN,2022-11-30,4.58,AR
27,300,Green,GREEN,2022-11-30,4.63,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.56,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.3,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.18,Contained
27,100,Refuse,REFUSE,2022-11-30,3.19,Contained
NG,100,Refuse,REFUSE,2022-11-30,4.77,AR
27,100,Refuse,REFUSE,2022-11-30,1.67,AR
27,100,Refuse,REFUSE,2022-11-30,2.43,AR
27,100,Refuse,REFUSE,2022-11-30,0.25,Reciprocal
NG,200,Recycle,RECYCLE,2022-11-30,4.26,Reciprocal
NG,200,Recycle,RECYCLE,2022-11-30,13.62,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,0.72,AR
27,100,Refuse,REFUSE,2022-11-30,1.34,Other Dept
NG,200,Recycle,RECYCLE,2022-11-30,5.49,Reciprocal
NG,200,Recycle,RECYCLE,2022-11-30,4.69,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,12.2,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,6.29,Uncontained
NG,200,Recycle,RECYCLE,2022-11-30,2.38,Reciprocal
27,300,Green,GREEN,2022-11-30,1.62,AR
27,100,Refuse,REFUSE,2022-11-30,11.76,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,3.96,AR
27,200,Recycle,RECYCLE,2022-11-30,1.28,Contained
27,100,Refuse,REFUSE,2022-11-30,6.88,Uncontained
27,200,Recycle,RECYCLE,2022-11-30,5.31,Contained
NG,100,Refuse,REFUSE,2022-11-30,1.56,AR
NG,200,Recycle,RECYCLE,2022-11-30,10.88,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,0.27,AR
27,100,Refuse,REFUSE,2022-11-30,6.36,Uncontained
NG,200,Recycle,RECYCLE,2022-11-30,5.5,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.63,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.41,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.38,Contained
27,200,Recycle,RECYCLE,2022-11-30,2.85,Contained
NG,100,Refuse,REFUSE,2022-11-30,6.1,Other Dept
27,100,Refuse,REFUSE,2022-11-30,0.49,Special Ops
NG,100,Refuse,REFUSE,2022-11-30,1.08,AR
27,200,Recycle,RECYCLE,2022-11-30,0.61,Special Ops
NG,100,Refuse,REFUSE,2022-11-30,5.24,Other Dept
27,100,Refuse,REFUSE,2022-11-30,1.7,Special Ops
27,100,Refuse,REFUSE,2022-11-30,10.69,Contained
27,100,Refuse,REFUSE,2022-11-30,10.34,Contained
27,100,Refuse,REFUSE,2022-11-30,10.83,Contained
27,100,Refuse,REFUSE,2022-11-30,10.56,Contained
27,100,Refuse,REFUSE,2022-11-30,8.83,Contained
NG,300,Green,GREEN,2022-11-30,1.86,Special Ops
27,100,Refuse,REFUSE,2022-11-30,0.88,Other Dept
27,100,Refuse,REFUSE,2022-11-30,1.24,Special Ops
27,100,Refuse,REFUSE,2022-11-30,10.04,Other Dept
27,100,Refuse,REFUSE,2022-11-30,1.06,Special Ops
NG,100,Refuse,REFUSE,2022-11-30,0.99,AR
27,100,Refuse,REFUSE,2022-11-30,0.5,AR
NG,200,Recycle,RECYCLE,2022-11-30,0.81,Special Ops
27,100,Refuse,REFUSE,2022-11-30,10.71,Contained
NG,100,Refuse,REFUSE,2022-11-30,5.52,Other Dept
27,100,Refuse,REFUSE,2022-11-30,8.88,Contained
27,100,Refuse,REFUSE,2022-11-30,8.65,Contained
27,100,Refuse,REFUSE,2022-11-30,1.12,AR
NG,100,Refuse,REFUSE,2022-11-30,4.68,Other Dept
27,200,Recycle,RECYCLE,2022-11-30,5.68,Contained
27,200,Recycle,RECYCLE,2022-11-30,2.86,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.41,Contained
27,100,Refuse,REFUSE,2022-11-30,8.26,Special Ops
NG,100,Refuse,REFUSE,2022-11-30,7.34,Other Dept
27,100,Refuse,REFUSE,2022-11-30,3.26,Special Ops
27,200,Recycle,RECYCLE,2022-11-30,3.44,Contained
27,200,Recycle,RECYCLE,2022-11-30,10.5,Contained
27,100,Refuse,REFUSE,2022-11-30,4,Contained
27,300,Green,GREEN,2022-11-30,3.61,Special Ops
NG,100,Refuse,REFUSE,2022-11-30,7.61,Contained
NG,100,Refuse,REFUSE,2022-11-30,7.94,Contained
27,100,Refuse,REFUSE,2022-11-30,10.19,Contained
27,100,Refuse,REFUSE,2022-11-30,10.2,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.58,Contained
27,100,Refuse,REFUSE,2022-11-30,11.76,Contained
27,100,Refuse,REFUSE,2022-11-30,5.21,Uncontained
27,100,Refuse,REFUSE,2022-11-30,12.02,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.27,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.87,Contained
27,100,Refuse,REFUSE,2022-11-30,9.27,Contained
27,100,Refuse,REFUSE,2022-11-30,12.43,Contained
27,100,Refuse,REFUSE,2022-11-30,6.22,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.55,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.75,Contained
27,200,Recycle,RECYCLE,2022-11-30,2.49,Contained
27,200,Recycle,RECYCLE,2022-11-30,2.12,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.71,Contained
27,100,Refuse,REFUSE,2022-11-30,0.24,AR
NG,100,Refuse,REFUSE,2022-11-30,0.8,AR
27,100,Refuse,REFUSE,2022-11-30,2.97,Special Ops
NG,200,Recycle,RECYCLE,2022-11-30,0.67,Special Ops
27,100,Refuse,REFUSE,2022-11-30,9.33,Contained
27,100,Refuse,REFUSE,2022-11-30,11.77,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.41,Special Ops
27,200,Recycle,RECYCLE,2022-11-30,10.2,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.45,Special Ops
27,100,Refuse,REFUSE,2022-11-30,12.25,Contained
27,200,Recycle,RECYCLE,2022-11-30,6.2,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.15,Contained
27,200,Recycle,RECYCLE,2022-11-30,11.45,Special Ops
27,100,Refuse,REFUSE,2022-11-30,9.24,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.9,Special Ops
27,300,Green,GREEN,2022-11-30,3.23,Special Ops
27,100,Refuse,REFUSE,2022-11-30,10.31,Contained
27,100,Refuse,REFUSE,2022-11-30,8.67,Contained
27,100,Refuse,REFUSE,2022-11-30,13.04,Contained
27,300,Green,GREEN,2022-11-30,2.68,Special Ops
27,300,Green,GREEN,2022-11-30,0.57,AR
27,100,Refuse,REFUSE,2022-11-30,8.5,Contained
27,200,Recycle,RECYCLE,2022-11-30,2.98,Special Ops
27,100,Refuse,REFUSE,2022-11-30,10.3,Contained
27,100,Refuse,REFUSE,2022-11-30,6.17,Special Ops
27,200,Recycle,RECYCLE,2022-11-30,5.1,Contained
27,100,Refuse,REFUSE,2022-11-30,11.51,Contained
27,100,Refuse,REFUSE,2022-11-30,5.09,Contained
27,100,Refuse,REFUSE,2022-11-30,8.77,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.21,Contained
27,100,Refuse,REFUSE,2022-11-30,6.84,Uncontained
27,100,Refuse,REFUSE,2022-11-30,10.97,Contained
27,100,Refuse,REFUSE,2022-11-30,11.95,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.16,Contained
27,200,Recycle,RECYCLE,2022-11-30,3.51,Contained
27,200,Recycle,RECYCLE,2022-11-30,2.09,Contained
27,200,Recycle,RECYCLE,2022-11-30,2.4,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.57,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.43,Contained
27,200,Recycle,RECYCLE,2022-11-30,0.75,Contained
27,100,Refuse,REFUSE,2022-11-30,2.07,Special Ops
NG,200,Recycle,RECYCLE,2022-11-30,0.55,Special Ops
27,100,Refuse,REFUSE,2022-11-30,11.24,Other Dept
27,100,Refuse,REFUSE,2022-11-30,4.81,Other Dept
27,100,Refuse,REFUSE,2022-11-30,9.84,Contained
27,100,Refuse,REFUSE,2022-11-30,10.12,Contained
27,100,Refuse,REFUSE,2022-11-30,10.38,Special Ops
27,100,Refuse,REFUSE,2022-11-30,12.67,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.85,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.91,Contained
NG,100,Refuse,REFUSE,2022-11-30,10.85,Contained
NG,100,Refuse,REFUSE,2022-11-30,11.01,Contained
27,100,Refuse,REFUSE,2022-11-30,10.74,Contained
SR,476,Dewatered Sludge,LANDFILL,2022-11-30,23.77,Other Dept
NG,300,Green,GREEN,2022-11-30,0.58,AR
27,300,Green,GREEN,2022-11-30,4.39,Special Ops
27,100,Refuse,REFUSE,2022-11-30,10.63,Contained
27,100,Refuse,REFUSE,2022-11-30,1.16,AR
27,100,Refuse,REFUSE,2022-11-30,11.31,Contained
27,100,Refuse,REFUSE,2022-11-30,12.34,Contained
NG,100,Refuse,REFUSE,2022-11-30,2.57,Special Ops
27,100,Refuse,REFUSE,2022-11-30,9.54,Contained
27,100,Refuse,REFUSE,2022-11-30,10.57,Contained
27,100,Refuse,REFUSE,2022-11-30,7.01,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.88,Contained
27,100,Refuse,REFUSE,2022-11-30,12.62,Contained
27,100,Refuse,REFUSE,2022-11-30,8.26,Contained
27,100,Refuse,REFUSE,2022-11-30,11.6,Contained
27,100,Refuse,REFUSE,2022-11-30,11.51,Contained
27,200,Recycle,RECYCLE,2022-11-30,6.87,Contained
27,100,Refuse,REFUSE,2022-11-30,6.44,Contained
27,200,Recycle,RECYCLE,2022-11-30,1.93,Contained
SR,476,Dewatered Sludge,LANDFILL,2022-11-30,24.25,Other Dept
NG,300,Green,GREEN,2022-11-30,2.14,Special Ops
27,200,Recycle,RECYCLE,2022-11-30,4.71,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.66,Contained
27,100,Refuse,REFUSE,2022-11-30,10.26,Contained
27,100,Refuse,REFUSE,2022-11-30,7.52,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.21,Contained
27,200,Recycle,RECYCLE,2022-11-30,5.45,Contained
27,100,Refuse,REFUSE,2022-11-30,9,Contained
27,100,Refuse,REFUSE,2022-11-30,1.09,Other Dept
27,100,Refuse,REFUSE,2022-11-30,10.43,Contained
27,100,Refuse,REFUSE,2022-11-30,1.79,Special Ops
27,100,Refuse,REFUSE,2022-11-30,9.7,Contained
27,200,Recycle,RECYCLE,2022-11-30,0.42,Special Ops
27,200,Recycle,RECYCLE,2022-11-30,7.57,Contained
27,100,Refuse,REFUSE,2022-11-30,6.53,Special Ops
27,100,Refuse,REFUSE,2022-11-30,7,Contained
NG,100,Refuse,REFUSE,2022-11-30,8.97,Contained
27,100,Refuse,REFUSE,2022-11-30,0.67,Contained
27,100,Refuse,REFUSE,2022-11-30,9.36,Contained
27,100,Refuse,REFUSE,2022-11-30,10.1,Contained
27,200,Recycle,RECYCLE,2022-11-30,4.49,Contained
27,100,Refuse,REFUSE,2022-11-30,10.72,Contained
27,100,Refuse,REFUSE,2022-11-30,2.22,Contained
27,100,Refuse,REFUSE,2022-11-30,11.43,Contained
27,200,Recycle,RECYCLE,2022-11-30,0.54,Contained
SR,476,Dewatered Sludge,LANDFILL,2022-11-30,24,Other Dept
27,100,Refuse,REFUSE,2022-11-30,0.59,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.63,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.57,Commercial
NG,100,Refuse,REFUSE,2022-11-30,3.9,Commercial
NG,300,Green,GREEN,2022-11-30,1.11,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.58,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.44,Commercial
27,302,Food,GREEN,2022-11-30,1.76,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.94,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.85,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.03,AR
NG,100,Refuse,REFUSE,2022-11-30,2.81,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.32,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.36,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.22,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.07,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.45,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.88,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.64,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.56,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.11,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.38,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.19,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.87,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.38,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.8,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.21,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.11,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.27,Residential
27,100,Refuse,REFUSE,2022-11-30,0.84,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.63,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.68,Commercial
NG,100,Refuse,REFUSE,2022-11-30,3.1,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.57,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.28,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.37,Commercial
27,300,Green,GREEN,2022-11-30,0.59,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.42,Residential
27,100,Refuse,REFUSE,2022-11-30,1.18,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.8,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.9,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.84,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.54,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.72,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.53,Commercial
27,100,Refuse,REFUSE,2022-11-30,4.88,Commercial
27,100,Refuse,REFUSE,2022-11-30,2.26,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.83,Commercial
27,100,Refuse,REFUSE,2022-11-30,2.05,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.73,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.43,Commercial
27,100,Refuse,REFUSE,2022-11-30,2.89,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.44,Commercial
27,100,Refuse,REFUSE,2022-11-30,2.23,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.56,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.73,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.78,Residential
NG,100,Refuse,REFUSE,2022-11-30,0.95,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.38,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.44,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.03,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.32,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.92,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.63,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.32,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.44,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.36,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.9,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.92,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.64,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.4,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.9,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.91,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.24,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.44,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.19,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.61,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2.37,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.83,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.56,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.67,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.98,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.98,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.4,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.81,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.6,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.75,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.06,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.36,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.42,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.92,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.56,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2.19,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.62,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.33,Residential
NG,100,Refuse,REFUSE,2022-11-30,1.16,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.43,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.24,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.8,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.62,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.52,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2.14,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.27,Commercial
27,100,Refuse,REFUSE,2022-11-30,7.16,Non-Profit
27,100,Refuse,REFUSE,2022-11-30,0.3,Commercial
NG,100,Refuse,REFUSE,2022-11-30,5.01,Contained
NG,100,Refuse,REFUSE,2022-11-30,1.16,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.11,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.16,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.61,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.51,Commercial
NG,100,Refuse,REFUSE,2022-11-30,4.14,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.22,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.46,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.57,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.91,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2.08,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.47,Commercial
NG,100,Refuse,REFUSE,2022-11-30,8.42,Reciprocal
27,100,Refuse,REFUSE,2022-11-30,0.49,Commercial
NG,100,Refuse,REFUSE,2022-11-30,8.77,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,1.21,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.28,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.27,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.11,Commercial
NG,100,Refuse,REFUSE,2022-11-30,9.64,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,0.22,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.5,Commercial
27,100,Refuse,REFUSE,2022-11-30,4.49,Other Dept
NG,100,Refuse,REFUSE,2022-11-30,8.03,Contained
NG,100,Refuse,REFUSE,2022-11-30,0.97,Commercial
27,300,Green,GREEN,2022-11-30,0.71,Commercial
27,100,Refuse,REFUSE,2022-11-30,10.8,Contained
27,100,Refuse,REFUSE,2022-11-30,2.13,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.83,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.52,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2.85,Commercial
27,100,Refuse,REFUSE,2022-11-30,8.82,Contained
NG,100,Refuse,REFUSE,2022-11-30,1.25,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.01,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.8,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.91,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.59,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.34,Residential
NG,100,Refuse,REFUSE,2022-11-30,11.4,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,10.9,Contained
27,100,Refuse,REFUSE,2022-11-30,0.24,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.64,Commercial
NG,300,Green,GREEN,2022-11-30,0.78,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.94,Residential
NG,100,Refuse,REFUSE,2022-11-30,9.91,Contained
NG,100,Refuse,REFUSE,2022-11-30,0.33,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.51,Residential
27,100,Refuse,REFUSE,2022-11-30,0.25,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.44,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.01,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.14,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.49,Commercial
27,300,Green,GREEN,2022-11-30,1.04,Contained
NG,100,Refuse,REFUSE,2022-11-30,14.7,Other Dept
27,100,Refuse,REFUSE,2022-11-30,1.45,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.62,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.44,Commercial
27,200,Recycle,RECYCLE,2022-11-30,4.24,Contained
NG,100,Refuse,REFUSE,2022-11-30,0.38,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.15,Commercial
27,100,Refuse,REFUSE,2022-11-30,8.57,Other Dept
27,100,Refuse,REFUSE,2022-11-30,1.13,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.69,Commercial
NG,300,Green,GREEN,2022-11-30,0.17,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.38,Commercial
NG,300,Green,GREEN,2022-11-30,0.41,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.26,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.28,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.45,Commercial
NG,300,Green,GREEN,2022-11-30,0.61,Commercial
NG,100,Refuse,REFUSE,2022-11-30,8.61,Reciprocal
NG,100,Refuse,REFUSE,2022-11-30,3.84,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.69,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.01,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.61,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.4,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.05,Commercial
27,200,Recycle,RECYCLE,2022-11-30,3.89,Contained
27,100,Refuse,REFUSE,2022-11-30,1.27,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.59,Residential
NG,100,Refuse,REFUSE,2022-11-30,2.46,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.59,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.5,Commercial
27,100,Refuse,REFUSE,2022-11-30,0.04,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.42,Commercial
27,200,Recycle,RECYCLE,2022-11-30,6.07,Contained
NG,100,Refuse,REFUSE,2022-11-30,9.23,Contained
27,100,Refuse,REFUSE,2022-11-30,0.49,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2.29,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.73,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.57,Commercial
27,100,Refuse,REFUSE,2022-11-30,1.16,Commercial
NG,100,Refuse,REFUSE,2022-11-30,2.45,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.32,Commercial
NG,100,Refuse,REFUSE,2022-11-30,1.69,Commercial
NG,100,Refuse,REFUSE,2022-11-30,0.97,Residential
NG,100,Refuse,REFUSE,2022-11-30,0.46,Commercial
27,100,Refuse,REFUSE,2022-11-30,2.62,Commercial
